Unit ID,Unit Name,Faction,Movement,Toughness,Save,Invunl Save,Wounds,Leadership,OC,Points,Model Count
947,Chaos Space Marines Chaos Terminator Squad,Chaos Space Marines,5.0,5.0,2.0,4.0,3.0,6.0,1.0,360.0,9
952,Chaos Space Marines Chosen,Chaos Space Marines,6.0,4.0,3.0,,3.0,6.0,1.0,250.0,9
953,Chaos Space Marines Possessed,Chaos Space Marines,9.0,6.0,3.0,5.0,3.0,6.0,1.0,240.0,9
954,Chaos Space Marines Helbrute,Chaos Space Marines,6.0,9.0,2.0,,8.0,6.0,3.0,130.0,1
955,Mutilators,Chaos Space Marines,4.0,7.0,2.0,5.0,4.0,6.0,2.0,185.0,3
956,Chaos Space Marines Chaos Rhino,Chaos Space Marines,12.0,9.0,3.0,,10.0,6.0,2.0,75.0,1
957,Chaos Bikers,Chaos Space Marines,12.0,5.0,3.0,,3.0,6.0,2.0,130.0,5
958,Chaos Space Marines Raptors,Chaos Space Marines,12.0,4.0,3.0,,2.0,6.0,1.0,170.0,9
959,Chaos Space Marines Warp Talons,Chaos Space Marines,12.0,4.0,3.0,5.0,2.0,6.0,1.0,270.0,9
960,Chaos Space Marines Chaos Spawn,Chaos Space Marines,8.0,5.0,4.0,,4.0,7.0,0.0,70.0,2
961,Chaos Space Marines Heldrake,Chaos Space Marines,20.0,9.0,3.0,5.0,12.0,6.0,0.0,205.0,1
962,Chaos Space Marines Chaos Land Raider,Chaos Space Marines,10.0,12.0,2.0,,16.0,6.0,5.0,220.0,1
963,Chaos Space Marines Chaos Predator Destructor,Chaos Space Marines,10.0,10.0,3.0,,11.0,6.0,3.0,140.0,1
964,Chaos Space Marines Chaos Vindicator,Chaos Space Marines,9.0,11.0,2.0,,11.0,6.0,3.0,185.0,1
965,Obliterators,Chaos Space Marines,4.0,7.0,2.0,5.0,5.0,6.0,2.0,160.0,2
966,Chaos Space Marines Havocs,Chaos Space Marines,5.0,5.0,3.0,,2.0,6.0,1.0,125.0,4
967,Chaos Space Marines Forgefiend,Chaos Space Marines,8.0,10.0,3.0,5.0,12.0,6.0,3.0,180.0,1
968,Chaos Space Marines Maulerfiend,Chaos Space Marines,10.0,10.0,3.0,5.0,12.0,6.0,3.0,130.0,1
969,Chaos Space Marines Defiler,Chaos Space Marines,8.0,10.0,3.0,5.0,14.0,6.0,5.0,190.0,1
970,Khorne Lord Of Skulls,Chaos Space Marines,8.0,13.0,3.0,5.0,24.0,6.0,8.0,450.0,1
1293,Chaos Space Marines Blood Slaughterer,Chaos Space Marines,12.0,9.0,3.0,5.0,10.0,6.0,3.0,160.0,1
1294,Chaos Space Marines Greater Blight Drone,Chaos Space Marines,10.0,9.0,3.0,5.0,10.0,6.0,3.0,150.0,1
1295,Decimator,Chaos Space Marines,10.0,10.0,3.0,5.0,12.0,6.0,4.0,170.0,1
1297,Chaos Space Marines Kytan Ravager,Chaos Space Marines,10.0,12.0,3.0,5.0,24.0,6.0,10.0,425.0,1
1298,Chaos Space Marines Greater Brass Scorpion,Chaos Space Marines,12.0,12.0,3.0,5.0,26.0,6.0,10.0,560.0,1
1302,Chaos Deimos Predator,Chaos Space Marines,10.0,10.0,3.0,,11.0,6.0,3.0,115.0,1
1310,Dreadclaw Drop Pod,Chaos Space Marines,12.0,7.0,3.0,,9.0,6.0,2.0,115.0,1
1311,Kharybdis Assault Claw,Chaos Space Marines,12.0,11.0,3.0,,20.0,6.0,4.0,325.0,1
1317,Chaos Space Marines Hell Blade,Chaos Space Marines,20.0,8.0,3.0,5.0,10.0,6.0,0.0,115.0,1
1318,Chaos Space Marines Hell Talon,Chaos Space Marines,20.0,9.0,3.0,5.0,14.0,6.0,0.0,140.0,1
1321,Chaos Space Marines Chaos Thunderhawk,Chaos Space Marines,20.0,12.0,2.0,,30.0,6.0,0.0,840.0,1
1355,Exalted Champion,Chaos Space Marines,6.0,4.0,3.0,,4.0,6.0,1.0,70.0,1
1556,Haarken Worldclaimer,Chaos Space Marines,12.0,4.0,3.0,4.0,5.0,6.0,1.0,90.0,1
1581,Chaos Space Marines Master Of Possession,Chaos Space Marines,8.0,4.0,3.0,5.0,4.0,6.0,1.0,60.0,1
1583,Lord Discordant On Helstalker,Chaos Space Marines,14.0,9.0,2.0,4.0,10.0,6.0,4.0,160.0,1
1584,Master Of Executions,Chaos Space Marines,6.0,4.0,3.0,,4.0,6.0,1.0,80.0,1
1586,Venomcrawler,Chaos Space Marines,12.0,9.0,3.0,5.0,9.0,6.0,3.0,110.0,1
1587,Noctilith Crown,Chaos Space Marines,,11.0,3.0,,14.0,6.0,0.0,125.0,1
1600,Chaos Space Marines Rogue Psyker,Chaos Space Marines,6.0,3.0,5.0,,3.0,7.0,1.0,60.0,1
1601,Chaos Space Marines Negavolt Cultists,Chaos Space Marines,6.0,3.0,7.0,5.0,1.0,7.0,1.0,55.0,4
1604,Chaos Space Marines Fellgor Beastmen,Chaos Space Marines,6.0,4.0,5.0,,1.0,7.0,1.0,70.0,9
2569,Chaos Space Marines Dark Commune,Chaos Space Marines,6.0,3.0,6.0,,4.0,6.0,1.0,90.0,2
2570,Chaos Space Marines Legionaries,Chaos Space Marines,6.0,4.0,3.0,,2.0,6.0,2.0,170.0,9
2571,Chaos Space Marines Accursed Cultists,Chaos Space Marines,6.0,4.0,6.0,,3.0,7.0,1.0,195.0,10
2572,Chaos Space Marines Chaos Predator Annihilator,Chaos Space Marines,10.0,10.0,3.0,,11.0,6.0,3.0,135.0,1
2589,Chaos Space Marines Traitor Enforcer,Chaos Space Marines,6.0,6.0,5.0,,4.0,7.0,1.0,55.0,1
2590,Chaos Space Marines Traitor Guardsmen Squad,Chaos Space Marines,6.0,3.0,5.0,,1.0,7.0,2.0,70.0,9
2591,Chaos Space Marines Mutoid Vermin,Chaos Space Marines,8.0,2.0,7.0,,1.0,8.0,0.0,85.0,16
2592,Chaos Space Marines Gellerpox Infected,Chaos Space Marines,5.0,5.0,6.0,,4.0,7.0,1.0,125.0,4
2679,Vashtorr The Arkifane,Chaos Space Marines,12.0,10.0,2.0,4.0,14.0,6.0,3.0,175.0,1
2730,Heretic Astartes Daemon Prince With Wings,Chaos Space Marines,12.0,9.0,2.0,4.0,10.0,6.0,3.0,180.0,1
2731,Chaos Space Marines Renegade Enforcer,Chaos Space Marines,6.0,3.0,5.0,5.0,3.0,6.0,1.0,65.0,1
2732,Chaos Space Marines Renegade Heavy Weapons Squad,Chaos Space Marines,6.0,3.0,5.0,,2.0,7.0,2.0,75.0,3
2733,Chaos Space Marines Renegade Ogryn Beast Handler,Chaos Space Marines,6.0,6.0,5.0,,4.0,7.0,1.0,70.0,3
2734,Chaos Space Marines Renegade Ogryn Brutes,Chaos Space Marines,6.0,6.0,5.0,,3.0,7.0,1.0,95.0,3
2735,Chaos Space Marines Renegade Plague Ogryns,Chaos Space Marines,5.0,7.0,5.0,,3.0,7.0,1.0,95.0,3
3582,Chaos Space Marines Khorne Berzerkers,Chaos Space Marines,8.0,4.0,3.0,,2.0,6.0,2.0,360.0,19
3583,Chaos Space Marines Rubric Marines,Chaos Space Marines,6.0,4.0,3.0,5.0,3.0,6.0,2.0,190.0,9
3584,Chaos Space Marines Plague Marines,Chaos Space Marines,5.0,6.0,3.0,,2.0,6.0,2.0,190.0,9
3606,Chaos Space Marines Terrax-pattern Termite,Chaos Space Marines,8.0,10.0,3.0,,14.0,6.0,2.0,200.0,1
3610,Chaos Space Marines Land Raider Achilles,Chaos Space Marines,10.0,12.0,2.0,4.0,16.0,6.0,5.0,285.0,1
3614,Chaos Space Marines Land Raider Proteus,Chaos Space Marines,12.0,12.0,2.0,,16.0,6.0,5.0,250.0,1
3618,Chaos Space Marines Fire Raptor Gunship,Chaos Space Marines,20.0,10.0,3.0,,18.0,6.0,0.0,290.0,1
3622,Chaos Space Marines Spartan,Chaos Space Marines,10.0,12.0,2.0,,18.0,6.0,6.0,315.0,1
3626,Chaos Space Marines Deredeo Dreadnought,Chaos Space Marines,6.0,9.0,2.0,5.0,12.0,6.0,3.0,170.0,1
3630,Chaos Space Marines Cerberus,Chaos Space Marines,10.0,12.0,2.0,,18.0,6.0,6.0,285.0,1
3634,Chaos Space Marines Kratos,Chaos Space Marines,10.0,12.0,2.0,,18.0,6.0,6.0,265.0,1
3638,Chaos Space Marines Sokar-pattern Stormbird,Chaos Space Marines,20.0,13.0,2.0,4.0,40.0,6.0,0.0,1100.0,1
3642,Chaos Space Marines Sicaran Battle Tank,Chaos Space Marines,10.0,11.0,2.0,,14.0,6.0,4.0,220.0,1
3646,Chaos Space Marines Mastodon,Chaos Space Marines,9.0,14.0,2.0,,30.0,6.0,12.0,610.0,1
3650,Chaos Space Marines Leviathan Dreadnought,Chaos Space Marines,8.0,10.0,2.0,5.0,12.0,6.0,4.0,215.0,1
3654,Chaos Space Marines Fellblade,Chaos Space Marines,9.0,13.0,2.0,,24.0,6.0,8.0,535.0,1
3658,Chaos Space Marines Relic Contemptor Dreadnought,Chaos Space Marines,6.0,9.0,2.0,5.0,10.0,6.0,3.0,180.0,1
3662,Chaos Space Marines Whirlwind Scorpius,Chaos Space Marines,10.0,10.0,3.0,,11.0,6.0,3.0,115.0,1
3666,Chaos Space Marines Xiphon Interceptor,Chaos Space Marines,20.0,9.0,3.0,,12.0,6.0,0.0,115.0,1
3670,Chaos Space Marines Rapier Carrier,Chaos Space Marines,3.0,6.0,2.0,,6.0,6.0,2.0,100.0,1
3674,Chaos Space Marines Storm Eagle Gunship,Chaos Space Marines,20.0,10.0,3.0,,18.0,6.0,0.0,255.0,1
3678,Chaos Space Marines Sicaran Venator,Chaos Space Marines,10.0,11.0,2.0,,14.0,6.0,4.0,220.0,1
3682,Chaos Space Marines Typhon,Chaos Space Marines,10.0,12.0,2.0,,18.0,6.0,6.0,385.0,1
3686,Chaos Space Marines Sicaran Punisher,Chaos Space Marines,10.0,11.0,2.0,,14.0,6.0,4.0,220.0,1
3690,Chaos Space Marines Falchion,Chaos Space Marines,9.0,13.0,2.0,,24.0,6.0,8.0,515.0,1
3711,Chaos Space Marines Chaos Lord with Jump Pack,Chaos Space Marines,12.0,4.0,3.0,4.0,5.0,6.0,1.0,80.0,1
3712,Chaos Space Marines Cultist Firebrand,Chaos Space Marines,6.0,4.0,4.0,,4.0,6.0,1.0,45.0,1
3713,Chaos Space Marines Cultist Mob with Firearms,Chaos Space Marines,6.0,3.0,6.0,,1.0,7.0,1.0,100.0,19
3876,Nemesis Claw,Chaos Space Marines,6.0,4.0,3.0,,2.0,6.0,1.0,190.0,9
4099,Chaos Space Marines Noise Marines,Chaos Space Marines,6.0,5.0,3.0,,2.0,6.0,1.0,145.0,5
1044,Death Guard Plague Marines,Death Guard,5.0,6.0,3.0,,2.0,6.0,2.0,190.0,9
1045,Death Guard Possessed,Death Guard,9.0,6.0,3.0,5.0,3.0,6.0,1.0,310.0,9
1046,Death Guard Helbrute,Death Guard,7.0,9.0,2.0,,8.0,6.0,3.0,115.0,1
1047,Death Guard Chaos Rhino,Death Guard,12.0,9.0,3.0,,10.0,6.0,2.0,85.0,1
1048,Death Guard Chaos Spawn,Death Guard,8.0,7.0,4.0,,4.0,7.0,1.0,80.0,2
1049,Death Guard Chaos Land Raider,Death Guard,10.0,12.0,2.0,,16.0,6.0,5.0,240.0,1
1050,Death Guard Chaos Predator Annihilator,Death Guard,10.0,10.0,3.0,,11.0,6.0,3.0,135.0,1
1051,Death Guard Defiler,Death Guard,8.0,11.0,3.0,5.0,14.0,6.0,5.0,165.0,1
1052,Daemon Prince of Nurgle,Death Guard,8.0,12.0,2.0,4.0,10.0,6.0,3.0,195.0,1
1053,Typhus,Death Guard,5.0,7.0,2.0,4.0,6.0,6.0,1.0,100.0,1
1054,Lord of Contagion,Death Guard,5.0,7.0,2.0,4.0,6.0,6.0,1.0,120.0,1
1055,Malignant Plaguecaster,Death Guard,5.0,6.0,3.0,,4.0,6.0,1.0,60.0,1
1056,Poxwalkers,Death Guard,5.0,4.0,7.0,,1.0,8.0,1.0,130.0,20
1057,Foetid Bloat-drone,Death Guard,10.0,9.0,3.0,5.0,10.0,6.0,3.0,100.0,1
1058,Noxious Blightbringer,Death Guard,5.0,6.0,3.0,,4.0,6.0,1.0,50.0,1
1367,Foul Blightspawn,Death Guard,5.0,6.0,3.0,,4.0,6.0,1.0,75.0,1
1368,Biologus Putrifier,Death Guard,5.0,6.0,3.0,,4.0,6.0,1.0,60.0,1
1369,Plague Surgeon,Death Guard,5.0,6.0,3.0,,4.0,6.0,1.0,50.0,1
1370,Tallyman,Death Guard,5.0,6.0,3.0,,4.0,6.0,1.0,50.0,1
1371,Deathshroud Terminators,Death Guard,5.0,7.0,2.0,4.0,4.0,6.0,1.0,320.0,5
1372,Blightlord Terminators,Death Guard,5.0,7.0,2.0,4.0,3.0,6.0,1.0,370.0,9
1374,Myphitic Blight-haulers,Death Guard,10.0,9.0,3.0,5.0,10.0,6.0,3.0,200.0,2
1376,Plagueburst Crawler,Death Guard,10.0,10.0,2.0,5.0,12.0,6.0,3.0,210.0,1
1377,Mortarion,Death Guard,10.0,12.0,2.0,4.0,16.0,5.0,6.0,380.0,1
2460,Lord of Virulence,Death Guard,5.0,7.0,2.0,4.0,6.0,6.0,1.0,100.0,1
2461,Death Guard Chaos Predator Destructor,Death Guard,10.0,10.0,3.0,,11.0,6.0,3.0,145.0,1
2462,Miasmic Malignifier,Death Guard,,10.0,3.0,,12.0,6.0,0.0,105.0,1
2749,Daemon Prince of Nurgle with Wings,Death Guard,12.0,11.0,2.0,4.0,10.0,6.0,3.0,195.0,1
2750,Icon Bearer,Death Guard,5.0,6.0,3.0,,4.0,5.0,1.0,45.0,1
3585,Death Guard Chaos Thunderhawk,Death Guard,20.0,12.0,2.0,,30.0,6.0,0.0,840.0,1
3586,Death Guard Greater Blight Drone,Death Guard,10.0,9.0,3.0,5.0,10.0,6.0,3.0,150.0,1
3592,Death Guard Chaos Lord On Palanquin Of Nurgle,Death Guard,5.0,5.0,3.0,4.0,8.0,6.0,2.0,90.0,1
3593,Death Guard Gellerpox Infected,Death Guard,5.0,5.0,6.0,,4.0,7.0,1.0,125.0,4
3594,Death Guard Hell Blade,Death Guard,20.0,8.0,3.0,5.0,10.0,6.0,0.0,115.0,1
3595,Death Guard Hell Talon,Death Guard,20.0,9.0,3.0,5.0,14.0,6.0,0.0,140.0,1
3596,Death Guard Mutoid Vermin,Death Guard,8.0,2.0,7.0,,1.0,8.0,0.0,85.0,16
3600,Death Guard Sorcerer On Palanquin Of Nurgle,Death Guard,5.0,5.0,3.0,,7.0,6.0,2.0,80.0,1
3604,Death Guard Terrax-pattern Termite,Death Guard,8.0,10.0,3.0,,14.0,6.0,2.0,200.0,1
3608,Death Guard Land Raider Achilles,Death Guard,10.0,12.0,2.0,4.0,16.0,6.0,5.0,285.0,1
3612,Death Guard Land Raider Proteus,Death Guard,12.0,12.0,2.0,,16.0,6.0,5.0,250.0,1
3616,Death Guard Fire Raptor Gunship,Death Guard,20.0,10.0,3.0,,18.0,6.0,0.0,290.0,1
3620,Death Guard Spartan,Death Guard,10.0,12.0,2.0,,18.0,6.0,6.0,315.0,1
3624,Death Guard Deredeo Dreadnought,Death Guard,6.0,9.0,2.0,5.0,12.0,6.0,3.0,170.0,1
3628,Death Guard Cerberus,Death Guard,10.0,12.0,2.0,,18.0,6.0,6.0,285.0,1
3632,Death Guard Kratos,Death Guard,10.0,12.0,2.0,,18.0,6.0,6.0,265.0,1
3636,Death Guard Sokar-pattern Stormbird,Death Guard,20.0,13.0,2.0,4.0,40.0,6.0,0.0,1100.0,1
3640,Death Guard Sicaran Battle Tank,Death Guard,10.0,11.0,2.0,,14.0,6.0,4.0,220.0,1
3644,Death Guard Mastodon,Death Guard,9.0,14.0,2.0,,30.0,6.0,12.0,610.0,1
3648,Death Guard Leviathan Dreadnought,Death Guard,8.0,10.0,2.0,5.0,12.0,6.0,4.0,215.0,1
3652,Death Guard Fellblade,Death Guard,9.0,13.0,2.0,,24.0,6.0,8.0,535.0,1
3656,Death Guard Relic Contemptor Dreadnought,Death Guard,6.0,9.0,2.0,5.0,10.0,6.0,3.0,180.0,1
3660,Death Guard Whirlwind Scorpius,Death Guard,10.0,10.0,3.0,,11.0,6.0,3.0,115.0,1
3664,Death Guard Xiphon Interceptor,Death Guard,20.0,9.0,3.0,,12.0,6.0,0.0,115.0,1
3668,Death Guard Rapier Carrier,Death Guard,3.0,6.0,2.0,,6.0,6.0,2.0,100.0,1
3672,Death Guard Storm Eagle Gunship,Death Guard,20.0,10.0,3.0,,18.0,6.0,0.0,255.0,1
3676,Death Guard Sicaran Venator,Death Guard,10.0,11.0,2.0,,14.0,6.0,4.0,220.0,1
3680,Death Guard Typhon,Death Guard,10.0,12.0,2.0,,18.0,6.0,6.0,385.0,1
3684,Death Guard Sicaran Punisher,Death Guard,10.0,11.0,2.0,,14.0,6.0,4.0,220.0,1
3688,Death Guard Falchion,Death Guard,9.0,13.0,2.0,,24.0,6.0,8.0,515.0,1
4109,Lord of Poxes,Death Guard,5.0,6.0,3.0,4.0,5.0,6.0,1.0,75.0,1
4110,Foetid Bloat-drone with Heavy Blight Launcher,Death Guard,10.0,9.0,3.0,5.0,10.0,6.0,3.0,120.0,1
4111,Death Guard Rotigus,Death Guard,7.0,12.0,5.0,4.0,22.0,6.0,5.0,250.0,1
4112,Death Guard Great Unclean One,Death Guard,7.0,12.0,5.0,4.0,20.0,6.0,5.0,250.0,1
4113,Death Guard Plaguebearers,Death Guard,5.0,5.0,7.0,5.0,2.0,7.0,2.0,110.0,9
4114,Death Guard Plague Drones,Death Guard,10.0,8.0,6.0,5.0,5.0,7.0,2.0,230.0,5
4115,Beasts of Nurgle,Death Guard,6.0,9.0,6.0,5.0,7.0,7.0,3.0,130.0,2
4116,Death Guard Nurglings,Death Guard,5.0,3.0,7.0,5.0,4.0,8.0,0.0,70.0,6
634,Archon,Drukhari,8.0,3.0,4.0,2.0,4.0,6.0,1.0,85.0,1
639,Succubus,Drukhari,8.0,3.0,6.0,4.0,4.0,6.0,1.0,45.0,1
640,Lelith Hesperax,Drukhari,8.0,3.0,6.0,4.0,4.0,6.0,1.0,95.0,1
641,Haemonculus,Drukhari,7.0,4.0,6.0,6.0,5.0,6.0,1.0,60.0,1
642,Urien Rakarth,Drukhari,7.0,4.0,6.0,4.0,5.0,6.0,1.0,80.0,1
643,Drazhar,Drukhari,7.0,3.0,2.0,4.0,5.0,6.0,1.0,85.0,1
644,Kabalite Warriors,Drukhari,8.0,3.0,4.0,6.0,1.0,6.0,2.0,100.0,9
646,Wyches,Drukhari,8.0,3.0,6.0,6.0,1.0,6.0,2.0,80.0,9
648,Incubi,Drukhari,7.0,3.0,3.0,5.0,2.0,6.0,1.0,170.0,9
649,Mandrakes,Drukhari,8.0,3.0,7.0,5.0,1.0,6.0,1.0,120.0,9
650,Wracks,Drukhari,7.0,4.0,6.0,6.0,1.0,6.0,2.0,110.0,9
651,Grotesques,Drukhari,7.0,5.0,6.0,6.0,4.0,6.0,1.0,170.0,6
652,Beastmaster,Drukhari,12.0,4.0,6.0,6.0,5.0,8.0,1.0,120.0,3
656,Raider,Drukhari,14.0,8.0,4.0,6.0,10.0,6.0,2.0,75.0,1
657,Venom,Drukhari,14.0,6.0,4.0,6.0,6.0,6.0,1.0,65.0,1
658,Reavers,Drukhari,16.0,4.0,4.0,6.0,2.0,6.0,2.0,120.0,5
659,Hellions,Drukhari,14.0,4.0,5.0,6.0,2.0,6.0,1.0,150.0,9
660,Razorwing Jetfighter,Drukhari,20.0,8.0,4.0,6.0,10.0,6.0,0.0,170.0,1
661,Voidraven Bomber,Drukhari,20.0,9.0,4.0,6.0,12.0,6.0,0.0,235.0,1
662,Scourges,Drukhari,14.0,3.0,4.0,5.0,1.0,6.0,1.0,180.0,9
663,Talos,Drukhari,7.0,7.0,3.0,6.0,7.0,6.0,2.0,160.0,2
664,Cronos,Drukhari,7.0,7.0,3.0,6.0,7.0,6.0,2.0,85.0,2
665,Ravager,Drukhari,14.0,9.0,4.0,6.0,11.0,6.0,3.0,100.0,1
666,Reaper,Drukhari,14.0,9.0,4.0,6.0,11.0,6.0,3.0,95.0,1
667,Tantalus,Drukhari,16.0,10.0,4.0,5.0,18.0,6.0,5.0,230.0,1
1390,Raven Strike Fighter,Drukhari,20.0,8.0,4.0,5.0,10.0,6.0,0.0,130.0,1
2471,Court Of The Archon,Drukhari,8.0,3.0,5.0,5.0,2.0,6.0,1.0,95.0,1
3931,Drukhari Corsair Voidreavers,Drukhari,7.0,3.0,4.0,,1.0,7.0,2.0,110.0,9
3932,Drukhari Corsair Voidscarred,Drukhari,7.0,3.0,4.0,,1.0,7.0,1.0,160.0,10
3933,Drukhari Corsair Cloud Dancer Band,Drukhari,14.0,4.0,3.0,,2.0,6.0,2.0,245.0,6
3934,Drukhari Corsair Reaver Band,Drukhari,7.0,3.0,5.0,,3.0,6.0,2.0,275.0,10
3935,Drukhari Corsair Skyreaver Band,Drukhari,14.0,3.0,5.0,,3.0,6.0,1.0,275.0,10
4077,Fulgrim,Emperor’s Children,16.0,11.0,2.0,4.0,16.0,5.0,6.0,340.0,1
4078,Lord Exultant,Emperor’s Children,7.0,4.0,3.0,4.0,5.0,6.0,1.0,80.0,1
4079,Tormentors,Emperor’s Children,7.0,4.0,3.0,,2.0,6.0,2.0,170.0,9
4080,Infractors,Emperor’s Children,7.0,4.0,3.0,,2.0,6.0,2.0,160.0,9
4081,Emperor’s Children Chaos Terminators,Emperor’s Children,6.0,5.0,2.0,4.0,3.0,6.0,1.0,170.0,4
4082,Emperor’s Children Chaos Land Raider,Emperor’s Children,10.0,12.0,2.0,,16.0,6.0,5.0,220.0,1
4083,Lucius the Eternal,Emperor’s Children,8.0,5.0,2.0,4.0,6.0,6.0,1.0,150.0,1
4084,Lord Kakophonist,Emperor’s Children,6.0,5.0,2.0,4.0,6.0,6.0,1.0,70.0,1
4085,Emperor’s Children Sorcerer,Emperor’s Children,7.0,4.0,3.0,,4.0,6.0,1.0,60.0,1
4086,Daemon Prince of Slaanesh,Emperor’s Children,10.0,10.0,2.0,4.0,10.0,6.0,3.0,195.0,1
4087,Daemon Prince of Slaanesh with Wings,Emperor’s Children,14.0,9.0,2.0,4.0,10.0,6.0,3.0,200.0,1
4088,Emperor’s Children Noise Marines,Emperor’s Children,6.0,5.0,3.0,,2.0,6.0,1.0,145.0,5
4089,Flawless Blades,Emperor’s Children,8.0,5.0,3.0,5.0,3.0,6.0,1.0,220.0,6
4090,Emperor’s Children Chaos Spawn,Emperor’s Children,10.0,5.0,4.0,,4.0,7.0,1.0,80.0,2
4091,Emperor’s Children Maulerfiend,Emperor’s Children,10.0,10.0,3.0,5.0,12.0,6.0,3.0,130.0,1
4092,Emperor’s Children Heldrake,Emperor’s Children,20.0,10.0,3.0,5.0,14.0,7.0,0.0,195.0,1
4093,Emperor’s Children Chaos Rhino,Emperor’s Children,12.0,9.0,3.0,,10.0,6.0,2.0,80.0,1
4094,Emperor’s Children Shalaxi Helbane,Emperor’s Children,14.0,10.0,3.0,4.0,20.0,6.0,5.0,380.0,1
4095,Emperor’s Children Daemonettes,Emperor’s Children,9.0,3.0,7.0,5.0,1.0,7.0,1.0,90.0,9
4096,Emperor’s Children Fiends,Emperor’s Children,12.0,5.0,7.0,5.0,4.0,7.0,2.0,190.0,5
4097,Keeper of Secrets,Emperor’s Children,14.0,10.0,5.0,4.0,18.0,6.0,5.0,270.0,1
4098,Emperor’s Children Seekers,Emperor’s Children,14.0,4.0,7.0,5.0,2.0,7.0,1.0,160.0,9
507,Patriarch,Genestealer Cults,8.0,5.0,4.0,4.0,6.0,6.0,1.0,75.0,1
508,Magus,Genestealer Cults,6.0,3.0,5.0,5.0,4.0,6.0,1.0,50.0,1
509,Primus,Genestealer Cults,6.0,3.0,5.0,5.0,4.0,6.0,1.0,70.0,1
510,Acolyte Iconward,Genestealer Cults,6.0,4.0,5.0,,3.0,6.0,1.0,50.0,1
511,Acolyte Hybrids With Autopistols,Genestealer Cults,6.0,4.0,5.0,,1.0,7.0,2.0,130.0,9
512,Neophyte Hybrids,Genestealer Cults,6.0,3.0,5.0,,1.0,7.0,2.0,145.0,19
513,Hybrid Metamorphs,Genestealer Cults,6.0,4.0,5.0,,1.0,7.0,1.0,140.0,9
514,Aberrants,Genestealer Cults,6.0,6.0,5.0,,3.0,7.0,1.0,300.0,9
515,Purestrain Genestealers,Genestealer Cults,8.0,4.0,5.0,5.0,2.0,7.0,1.0,140.0,10
516,Goliath Truck,Genestealer Cults,12.0,9.0,3.0,,10.0,7.0,2.0,85.0,1
521,Goliath Rockgrinder,Genestealer Cults,12.0,10.0,3.0,,10.0,7.0,3.0,120.0,1
1546,Abominant,Genestealer Cults,6.0,6.0,5.0,,5.0,7.0,1.0,85.0,1
1565,Jackal Alphus,Genestealer Cults,12.0,4.0,5.0,,4.0,7.0,1.0,55.0,1
1567,Clamavus,Genestealer Cults,6.0,3.0,5.0,,3.0,6.0,1.0,50.0,1
1568,Locus,Genestealer Cults,6.0,4.0,5.0,4.0,3.0,7.0,1.0,45.0,1
1569,Sanctus,Genestealer Cults,6.0,3.0,5.0,5.0,3.0,7.0,1.0,50.0,1
1570,Kelermorph,Genestealer Cults,6.0,3.0,5.0,5.0,3.0,7.0,1.0,60.0,1
1571,Nexos,Genestealer Cults,6.0,3.0,5.0,,3.0,7.0,1.0,60.0,1
1572,Biophagus,Genestealer Cults,6.0,3.0,5.0,,3.0,7.0,1.0,50.0,1
1573,Achilles Ridgerunners,Genestealer Cults,12.0,7.0,3.0,,8.0,7.0,3.0,170.0,2
1574,Atalan Jackals,Genestealer Cults,12.0,4.0,5.0,,4.0,7.0,1.0,150.0,8
1576,Tectonic Fragdrill,Genestealer Cults,,11.0,3.0,,14.0,7.0,0.0,125.0,1
2525,Reductus Saboteur,Genestealer Cults,6.0,3.0,5.0,5.0,3.0,7.0,1.0,65.0,1
3715,Benefictus,Genestealer Cults,6.0,3.0,5.0,5.0,3.0,7.0,1.0,70.0,1
3716,Acolyte Hybrids With Hand Flamers,Genestealer Cults,6.0,4.0,5.0,,1.0,7.0,2.0,140.0,9
3877,Genestealer Cults Deathleaper,Genestealer Cults,8.0,6.0,3.0,4.0,7.0,7.0,1.0,80.0,1
3878,Genestealer Cults Parasite Of Mortrex,Genestealer Cults,12.0,5.0,4.0,,5.0,8.0,1.0,80.0,1
3879,Genestealer Cults Winged Hive Tyrant,Genestealer Cults,12.0,9.0,2.0,4.0,10.0,7.0,3.0,170.0,1
3880,Genestealer Cults Winged Tyranid Prime,Genestealer Cults,12.0,5.0,4.0,,6.0,7.0,1.0,65.0,1
3881,Genestealer Cults Gargoyles,Genestealer Cults,12.0,3.0,6.0,,1.0,8.0,2.0,170.0,20
3882,Genestealer Cults Tyrannocyte,Genestealer Cults,8.0,9.0,3.0,,10.0,8.0,2.0,105.0,1
3883,Genestealer Cults Lictor,Genestealer Cults,8.0,6.0,4.0,,6.0,7.0,1.0,60.0,1
3884,Genestealer Cults Mawloc,Genestealer Cults,10.0,10.0,3.0,,14.0,8.0,4.0,135.0,1
3885,Genestealer Cults Neurolictor,Genestealer Cults,8.0,5.0,4.0,4.0,7.0,7.0,1.0,70.0,1
3886,Genestealer Cults Raveners,Genestealer Cults,10.0,5.0,4.0,,3.0,8.0,1.0,150.0,5
3887,Genestealer Cults Trygon,Genestealer Cults,10.0,10.0,3.0,,14.0,8.0,4.0,140.0,1
3888,Genestealer Cults Von Ryan’s Leapers,Genestealer Cults,10.0,5.0,4.0,6.0,3.0,8.0,1.0,140.0,6
3938,Genestealer Cults Cadian Castellan,Genestealer Cults,6.0,3.0,5.0,5.0,4.0,7.0,1.0,55.0,1
